Trip ID,Traveller Name,Departure Date,Return Date,Departure City,Arrival City,Activities
4014,Cherish Henry,16/06/2024,29/06/2024,Zurich,Milan,"Wine Tasting, Pub Crawls, Concerts, Dancing Classes, Karaoke Nights"
4015,Abbey Henson,01/08/2024,14/08/2024,Florence,Zurich,"Karaoke Nights, Cooking Classes, Snorkeling Tours, Hot Air Balloon Rides, Art Exhibitions"
4016,Ansley Odonnell,02/11/2024,05/11/2024,Budapest,Florence,"Sightseeing Tours, Escape Rooms, Cultural Festivals, Zip Line Adventures, Segway Tours"
4017,Jesus Moyer,12/03/2024,26/03/2024,Florence,Munich,"Theater Performances, Snorkeling Tours, Scavenger Hunts, River Cruises, Food Tours"
4018,Ingrid Clements,27/04/2024,10/05/2024,Dublin,Amsterdam,"Food Tours, Scavenger Hunts, Wine Tasting, Cultural Festivals, Escape Rooms"
4019,Paisley Pena,09/06/2024,21/06/2024,Budapest,Vienna,"River Cruises, Wine Tasting, Karaoke Nights, Hot Air Balloon Rides, Food Tours"
4020,Elsa Payne,27/09/2024,04/10/2024,Brussels,Paris,"River Cruises, Kayaking, Hot Air Balloon Rides, Wine Tasting, Karaoke Nights"
4021,Areli Rangel,08/01/2024,14/01/2024,Florence,Prague,"Cultural Festivals, Hot Air Balloon Rides, Escape Rooms, Wine Tasting, Rock Climbing"
4022,Kamari Horn,24/02/2024,29/02/2024,Paris,Amsterdam,"Dancing Classes, Beach Volleyball, Scavenger Hunts, Hot Air Balloon Rides, Snorkeling Tours"
4023,Shaylee Dickerson,06/06/2024,14/06/2024,Madrid,Brussels,"Group Cycling Tours, Art Exhibitions, Cooking Classes, Segway Tours, Zip Line Adventures"
4024,April Greer,07/02/2024,19/02/2024,Dublin,Florence,"Beach Volleyball, Theme Parks, Escape Rooms, Hiking Excursions, Football Matches"
4025,Anthony Nixon,17/06/2024,27/06/2024,Vienna,Paris,"Wine Tasting, Sightseeing Tours, Cultural Festivals, Concerts, Rock Climbing"
4026,Aiden Huynh,03/12/2024,17/12/2024,Lisbon,Florence,"Hot Air Balloon Rides, Scavenger Hunts, River Cruises, Sightseeing Tours, Theme Parks"
4027,Caden Norton,30/03/2024,10/04/2024,Prague,Brussels,"Dancing Classes, Group Cycling Tours, Art Exhibitions, Theme Parks, Hot Air Balloon Rides"
4028,Jacquelyn Shea,12/09/2024,15/09/2024,Vienna,Prague,"Escape Rooms, Football Matches, Cooking Classes, Concerts, Hiking Excursions"
4029,Rodrigo Mullins,13/04/2024,23/04/2024,Dublin,Barcelona,"Dancing Classes, Beach Volleyball, Art Exhibitions, Group Cycling Tours, Theater Performances"
4030,John Schmitt,11/05/2024,22/05/2024,Florence,Munich,"Beach Volleyball, Scavenger Hunts, Art Exhibitions, Zip Line Adventures, Segway Tours"
4031,Jonathon Underwood,23/01/2024,02/02/2024,Milan,Paris,"Cooking Classes, Sightseeing Tours, Kayaking, Scavenger Hunts, Snorkeling Tours"
4032,Jayce Hood,15/01/2024,21/01/2024,Paris,Lisbon,"Theater Performances, Escape Rooms, Cultural Festivals, Sightseeing Tours, Football Matches"
4033,Braylen Stein,03/12/2024,17/12/2024,Barcelona,Prague,"Rock Climbing, Escape Rooms, Cultural Festivals, Segway Tours, Hot Air Balloon Rides"
4034,Shayna Mcdowell,24/09/2024,01/10/2024,Zurich,Brussels,"Rock Climbing, Theme Parks, Segway Tours, Kayaking, Sightseeing Tours"
4035,Emilia Vaughn,06/01/2024,16/01/2024,Milan,London,"Segway Tours, Karaoke Nights, Sightseeing Tours, Group Cycling Tours, Zip Line Adventures"
4036,Casey Nunez,13/08/2024,21/08/2024,London,Munich,"Hiking Excursions, Theme Parks, Beach Volleyball, Dancing Classes, River Cruises"
4037,Carissa Rodriguez,29/06/2024,10/07/2024,Rome,Budapest,"Theme Parks, Escape Rooms, Wine Tasting, Sightseeing Tours, Concerts"
4038,Jaida Hernandez,21/02/2024,24/02/2024,Milan,Amsterdam,"Segway Tours, Kayaking, Dancing Classes, Hiking Excursions, Cultural Festivals"
4039,Cael Wu,24/05/2024,29/05/2024,Budapest,Dublin,"Snorkeling Tours, Cooking Classes, Beach Volleyball, Wine Tasting, Karaoke Nights"
4040,Elaine Wallace,05/06/2024,09/06/2024,Berlin,Brussels,"Cooking Classes, Food Tours, Dancing Classes, Segway Tours, Concerts"
4041,Carlos Henry,09/11/2024,20/11/2024,Budapest,Munich,"Cooking Classes, Cultural Festivals, Group Cycling Tours, Food Tours, Sightseeing Tours"
4042,Isabelle Schwartz,29/12/2024,12/01/2025,Munich,London,"Hiking Excursions, Cultural Festivals, Food Tours, Sightseeing Tours, Segway Tours"
4043,Elsie Liu,14/11/2024,25/11/2024,Paris,Lisbon,"Theme Parks, Food Tours, Zip Line Adventures, Hiking Excursions, Hot Air Balloon Rides"
4044,Emilio Hester,14/02/2024,27/02/2024,Berlin,Zurich,"Cultural Festivals, Beach Volleyball, River Cruises, Snorkeling Tours, Group Cycling Tours"
4045,Makena Moss,26/07/2024,07/08/2024,London,Barcelona,"Group Cycling Tours, Food Tours, Art Exhibitions, Concerts, Football Matches"
4046,Jazlynn Matthews,18/04/2024,02/05/2024,London,Brussels,"Segway Tours, Escape Rooms, Beach Volleyball, Scavenger Hunts, Cultural Festivals"
4047,Ernest Preston,25/02/2024,29/02/2024,Rome,Prague,"Beach Volleyball, Hot Air Balloon Rides, Segway Tours, Concerts, Zip Line Adventures"
4048,Konner Stein,22/04/2024,29/04/2024,Paris,Budapest,"Football Matches, Zip Line Adventures, Theater Performances, Food Tours, Rock Climbing"
4049,Enrique Wilkins,30/10/2024,09/11/2024,Madrid,Milan,"Group Cycling Tours, Wine Tasting, Dancing Classes, Art Exhibitions, Beach Volleyball"
4050,Tony Barber,16/03/2024,29/03/2024,Lisbon,Amsterdam,"Group Cycling Tours, Scavenger Hunts, Segway Tours, Cooking Classes, Wine Tasting"
4051,Alfredo Ortiz,25/02/2024,01/03/2024,London,London,"Theater Performances, Snorkeling Tours, Cultural Festivals, Cooking Classes, Football Matches"
4052,Simone Nguyen,19/07/2024,02/08/2024,Zurich,Florence,"Escape Rooms, Football Matches, Concerts, Segway Tours, Sightseeing Tours"
4053,Damion York,16/11/2024,19/11/2024,Brussels,Berlin,"Hot Air Balloon Rides, Segway Tours, Rock Climbing, Beach Volleyball, River Cruises"
4054,Aydan Santana,20/07/2024,03/08/2024,London,Madrid,"Scavenger Hunts, Dancing Classes, Beach Volleyball, River Cruises, Food Tours"
4055,Blaze Anthony,17/12/2024,31/12/2024,Budapest,Vienna,"Snorkeling Tours, Karaoke Nights, Football Matches, River Cruises, Hiking Excursions"
4056,Lorelai Hooper,22/03/2024,03/04/2024,Dublin,Barcelona,"Sightseeing Tours, Football Matches, Theme Parks, Cooking Classes, Hot Air Balloon Rides"
4057,Cameron Martinez,31/07/2024,09/08/2024,Florence,Florence,"River Cruises, Concerts, Hot Air Balloon Rides, Cooking Classes, Theater Performances"
4058,Jaylyn Dennis,03/08/2024,07/08/2024,Amsterdam,Budapest,"Football Matches, River Cruises, Hiking Excursions, Hot Air Balloon Rides, Segway Tours"
4059,Yusuf Key,29/08/2024,11/09/2024,Dublin,Milan,"Escape Rooms, Pub Crawls, Group Cycling Tours, Rock Climbing, Theater Performances"
4060,Luca Carr,23/02/2024,29/02/2024,Zurich,Zurich,"Concerts, Scavenger Hunts, Escape Rooms, Segway Tours, Beach Volleyball"
4061,Catalina Pope,17/06/2024,27/06/2024,Berlin,Rome,"Escape Rooms, Group Cycling Tours, Segway Tours, Food Tours, Hiking Excursions"
4062,Jason Mcknight,28/12/2024,11/01/2025,Rome,Madrid,"Karaoke Nights, Theme Parks, Group Cycling Tours, Pub Crawls, Cooking Classes"
4063,Camren Benson,23/04/2024,27/04/2024,Milan,Vienna,"Group Cycling Tours, Cultural Festivals, Dancing Classes, Beach Volleyball, Wine Tasting"
4064,Jeffrey Fowler,11/12/2024,25/12/2024,Vienna,Madrid,"Cooking Classes, Snorkeling Tours, Wine Tasting, Sightseeing Tours, Escape Rooms"
4065,Xiomara Reyes,05/09/2024,18/09/2024,Rome,Rome,"Segway Tours, River Cruises, Karaoke Nights, Hiking Excursions, Pub Crawls"
4066,Jason Perry,18/03/2024,25/03/2024,Paris,Madrid,"Snorkeling Tours, Kayaking, Segway Tours, Hot Air Balloon Rides, Sightseeing Tours"
4067,Maia Hopkins,20/03/2024,29/03/2024,Florence,Milan,"Wine Tasting, Concerts, Escape Rooms, Hiking Excursions, Art Exhibitions"
4068,Felicity Rush,11/06/2024,16/06/2024,Barcelona,Milan,"Hot Air Balloon Rides, Dancing Classes, River Cruises, Food Tours, Segway Tours"
4069,Jamir Noble,20/01/2024,24/01/2024,Milan,Milan,"Dancing Classes, Group Cycling Tours, Cultural Festivals, Art Exhibitions, Pub Crawls"
4070,Damarion Moses,01/09/2024,08/09/2024,Paris,Barcelona,"Hot Air Balloon Rides, Pub Crawls, Cultural Festivals, Wine Tasting, Snorkeling Tours"
4071,Marquise Blankenship,05/12/2024,10/12/2024,Budapest,Amsterdam,"Cultural Festivals, River Cruises, Hot Air Balloon Rides, Escape Rooms, Food Tours"
4072,Antony Farmer,17/02/2024,27/02/2024,Prague,Brussels,"Dancing Classes, Hot Air Balloon Rides, Cultural Festivals, Art Exhibitions, Cooking Classes"
4073,Bianca Cox,10/08/2024,13/08/2024,Lisbon,Rome,"Hot Air Balloon Rides, Wine Tasting, Food Tours, Cultural Festivals, Art Exhibitions"
4074,Omari Griffin,15/11/2024,19/11/2024,Munich,Berlin,"Art Exhibitions, Hot Air Balloon Rides, Group Cycling Tours, Theme Parks, Dancing Classes"
4075,Kole Decker,22/04/2024,27/04/2024,Munich,Brussels,"Art Exhibitions, Pub Crawls, Segway Tours, Theme Parks, Snorkeling Tours"
4076,Bridget Howe,18/05/2024,21/05/2024,Florence,Florence,"Cooking Classes, Karaoke Nights, Beach Volleyball, Cultural Festivals, Concerts"
4077,Blake Mckinney,03/09/2024,06/09/2024,Paris,Amsterdam,"Dancing Classes, Karaoke Nights, Segway Tours, Kayaking, River Cruises"
4078,Kelly Cummings,18/07/2024,22/07/2024,Prague,Paris,"Snorkeling Tours, Rock Climbing, Kayaking, Segway Tours, River Cruises"
4079,Deshawn Raymond,22/05/2024,03/06/2024,Lisbon,Berlin,"Cultural Festivals, Karaoke Nights, Segway Tours, Theater Performances, River Cruises"
4080,Ireland Reed,26/08/2024,02/09/2024,Paris,Dublin,"Cultural Festivals, Segway Tours, Art Exhibitions, Scavenger Hunts, Hiking Excursions"
4081,Mathias Hooper,11/02/2024,18/02/2024,Vienna,Budapest,"Rock Climbing, Snorkeling Tours, Kayaking, Theater Performances, Karaoke Nights"
4082,Yareli Pitts,16/12/2024,21/12/2024,Vienna,Rome,"Escape Rooms, Karaoke Nights, Snorkeling Tours, Hot Air Balloon Rides, Cooking Classes"
4083,Sammy Valdez,03/09/2024,06/09/2024,Rome,Vienna,"Football Matches, Hot Air Balloon Rides, Concerts, Snorkeling Tours, Pub Crawls"
4084,Caiden Yates,18/01/2024,31/01/2024,Milan,Berlin,"Art Exhibitions, Segway Tours, Football Matches, Cooking Classes, Food Tours"
4085,Efrain Lam,12/10/2024,23/10/2024,Berlin,Dublin,"Concerts, Sightseeing Tours, Kayaking, Hot Air Balloon Rides, Art Exhibitions"
4086,Nadia Winters,10/03/2024,13/03/2024,Dublin,Barcelona,"Hiking Excursions, Football Matches, Sightseeing Tours, Theater Performances, Cooking Classes"
4087,Randy Harrell,02/01/2024,15/01/2024,Vienna,Prague,"Dancing Classes, Sightseeing Tours, River Cruises, Cooking Classes, Pub Crawls"
4088,Kendall Cannon,20/07/2024,25/07/2024,Zurich,Munich,"Food Tours, Segway Tours, Art Exhibitions, Rock Climbing, Sightseeing Tours"
4089,Santiago Watson,23/12/2024,27/12/2024,Milan,Madrid,"Cultural Festivals, Rock Climbing, Wine Tasting, Dancing Classes, Karaoke Nights"
4090,Noemi Buck,14/11/2024,25/11/2024,Barcelona,Zurich,"Kayaking, Karaoke Nights, Hiking Excursions, Snorkeling Tours, Football Matches"
4091,Abby Rangel,03/02/2024,16/02/2024,Prague,Munich,"Art Exhibitions, Snorkeling Tours, Cultural Festivals, Cooking Classes, Food Tours"
4092,Amiya Sawyer,12/03/2024,23/03/2024,Munich,Berlin,"Segway Tours, Hot Air Balloon Rides, Scavenger Hunts, Hiking Excursions, Dancing Classes"
4093,Semaj Mora,03/04/2024,13/04/2024,Paris,Lisbon,"Segway Tours, Scavenger Hunts, Escape Rooms, Dancing Classes, Football Matches"
4094,Tess Dudley,09/11/2024,20/11/2024,Lisbon,Budapest,"Food Tours, Rock Climbing, Karaoke Nights, Concerts, Football Matches"
4095,Crystal Walters,09/05/2024,19/05/2024,Munich,Budapest,"River Cruises, Theater Performances, Rock Climbing, Snorkeling Tours, Dancing Classes"
4096,Ashton Moss,09/11/2024,22/11/2024,Vienna,Lisbon,"Pub Crawls, Segway Tours, Karaoke Nights, Scavenger Hunts, Group Cycling Tours"
4097,Edward Hooper,05/08/2024,08/08/2024,Brussels,Madrid,"River Cruises, Cultural Festivals, Dancing Classes, Segway Tours, Theater Performances"
4098,Nyla Murray,10/10/2024,21/10/2024,Amsterdam,Florence,"River Cruises, Dancing Classes, Beach Volleyball, Pub Crawls, Hiking Excursions"
4099,Princess Underwood,06/10/2024,15/10/2024,Prague,Dublin,"Pub Crawls, Art Exhibitions, Karaoke Nights, Sightseeing Tours, Wine Tasting"
4100,Ignacio Boyd,24/09/2024,29/09/2024,Prague,Vienna,"Kayaking, Pub Crawls, Theater Performances, River Cruises, Rock Climbing"
4101,Rene James,19/09/2024,25/09/2024,Zurich,Lisbon,"Food Tours, Wine Tasting, River Cruises, Hiking Excursions, Hot Air Balloon Rides"
4102,Lilly Lewis,24/11/2024,03/12/2024,Barcelona,Madrid,"Zip Line Adventures, Hot Air Balloon Rides, Theater Performances, Football Matches, Snorkeling Tours"
4103,Malakai Hansen,17/12/2024,22/12/2024,Prague,Paris,"Beach Volleyball, Cultural Festivals, Concerts, Hot Air Balloon Rides, Dancing Classes"
4104,Lisa Arroyo,26/09/2024,03/10/2024,Madrid,Munich,"Sightseeing Tours, Hot Air Balloon Rides, Theme Parks, Cooking Classes, River Cruises"
4105,Jamari Floyd,15/12/2024,20/12/2024,Vienna,Brussels,"Segway Tours, Theater Performances, Wine Tasting, Zip Line Adventures, River Cruises"
4106,Lilia Hendrix,11/09/2024,15/09/2024,Berlin,Lisbon,"Food Tours, Dancing Classes, Cultural Festivals, Scavenger Hunts, Hiking Excursions"
4107,Justice Mayo,12/01/2024,23/01/2024,Rome,Dublin,"Karaoke Nights, Concerts, Group Cycling Tours, Theme Parks, Dancing Classes"
4108,Mohamed Hester,04/12/2024,14/12/2024,Florence,Milan,"Art Exhibitions, Escape Rooms, Zip Line Adventures, Dancing Classes, Sightseeing Tours"
4109,Aracely Diaz,29/11/2024,10/12/2024,Berlin,Milan,"Kayaking, Cultural Festivals, Concerts, Dancing Classes, Wine Tasting"
4110,Darrell Fleming,25/08/2024,30/08/2024,Brussels,Rome,"Concerts, River Cruises, Art Exhibitions, Cultural Festivals, Karaoke Nights"
4111,Angelo Hurst,04/01/2024,07/01/2024,Prague,Madrid,"Scavenger Hunts, Snorkeling Tours, Theater Performances, Group Cycling Tours, Kayaking"
4112,Kayleigh Romero,12/09/2024,25/09/2024,Lisbon,Lisbon,"Rock Climbing, Group Cycling Tours, Snorkeling Tours, Beach Volleyball, Kayaking"
4113,Uriah James,08/12/2024,15/12/2024,Dublin,Paris,"Escape Rooms, Zip Line Adventures, Hot Air Balloon Rides, Snorkeling Tours, Kayaking"
4114,Litzy Sparks,14/04/2024,20/04/2024,Milan,Berlin,"Sightseeing Tours, Rock Climbing, Football Matches, Hiking Excursions, Concerts"
4115,Rex Edwards,25/04/2024,04/05/2024,Barcelona,Dublin,"Karaoke Nights, Food Tours, Theater Performances, Scavenger Hunts, Sightseeing Tours"
4116,Caiden Wright,13/02/2024,18/02/2024,Vienna,Milan,"Wine Tasting, Theme Parks, Art Exhibitions, Theater Performances, Concerts"
4117,Layla Hoffman,09/03/2024,13/03/2024,Lisbon,Prague,"Theater Performances, Cultural Festivals, Segway Tours, Kayaking, Hot Air Balloon Rides"
4118,Kate Arellano,11/03/2024,18/03/2024,Budapest,London,"Beach Volleyball, Concerts, Cultural Festivals, Cooking Classes, Wine Tasting"
4119,Geovanni Maxwell,29/01/2024,04/02/2024,Prague,Zurich,"Art Exhibitions, River Cruises, Hot Air Balloon Rides, Rock Climbing, Kayaking"
4120,Jaiden Benitez,26/10/2024,31/10/2024,Berlin,Madrid,"Football Matches, Scavenger Hunts, Theater Performances, Hot Air Balloon Rides, Theme Parks"
4121,Janet Henson,14/01/2024,25/01/2024,Munich,Brussels,"Theme Parks, Group Cycling Tours, Zip Line Adventures, Segway Tours, Football Matches"
4122,Hezekiah Brock,04/10/2024,07/10/2024,Brussels,Florence,"Snorkeling Tours, Cultural Festivals, Food Tours, Kayaking, Karaoke Nights"
4123,Tyree Edwards,03/07/2024,14/07/2024,Berlin,Vienna,"Zip Line Adventures, Group Cycling Tours, Karaoke Nights, Sightseeing Tours, Dancing Classes"
4124,Daniella Barron,14/01/2024,22/01/2024,Dublin,Berlin,"Hot Air Balloon Rides, Group Cycling Tours, Hiking Excursions, Theater Performances, Food Tours"
4125,Hope Flowers,25/04/2024,07/05/2024,Brussels,Madrid,"Cultural Festivals, Football Matches, Rock Climbing, Hot Air Balloon Rides, Scavenger Hunts"
4126,Anne Hood,31/08/2024,03/09/2024,Lisbon,Zurich,"Zip Line Adventures, Theme Parks, Scavenger Hunts, Hot Air Balloon Rides, Art Exhibitions"
4127,Quinten Foley,13/04/2024,19/04/2024,Prague,Brussels,"Beach Volleyball, Sightseeing Tours, Scavenger Hunts, Food Tours, Karaoke Nights"
4128,Orion Ward,21/03/2024,31/03/2024,Lisbon,Rome,"Snorkeling Tours, Food Tours, Kayaking, Zip Line Adventures, Hot Air Balloon Rides"
4129,Adalynn Savage,29/11/2024,06/12/2024,Milan,Madrid,"Wine Tasting, River Cruises, Escape Rooms, Hot Air Balloon Rides, Scavenger Hunts"
4130,Madden Cohen,20/10/2024,02/11/2024,London,Barcelona,"Escape Rooms, Snorkeling Tours, Concerts, Scavenger Hunts, Zip Line Adventures"
4131,Thaddeus Berry,27/03/2024,06/04/2024,Berlin,Zurich,"Karaoke Nights, Kayaking, Rock Climbing, Segway Tours, Group Cycling Tours"
4132,Emmy Barrera,16/01/2024,26/01/2024,Brussels,Berlin,"Rock Climbing, Group Cycling Tours, Karaoke Nights, Theme Parks, Art Exhibitions"
4133,Bernard Blair,24/02/2024,06/03/2024,Barcelona,Florence,"Snorkeling Tours, River Cruises, Segway Tours, Group Cycling Tours, Kayaking"
4134,Maleah Guzman,10/01/2024,20/01/2024,Dublin,Budapest,"Snorkeling Tours, Scavenger Hunts, Escape Rooms, Group Cycling Tours, Segway Tours"
4135,Zoey Freeman,13/05/2024,21/05/2024,Berlin,Prague,"Cultural Festivals, Segway Tours, Art Exhibitions, Hot Air Balloon Rides, River Cruises"
4136,Semaj Patton,12/04/2024,25/04/2024,Amsterdam,Barcelona,"River Cruises, Segway Tours, Concerts, Snorkeling Tours, Karaoke Nights"
4137,Audrina Hartman,30/04/2024,13/05/2024,Florence,Brussels,"Beach Volleyball, Karaoke Nights, Zip Line Adventures, Group Cycling Tours, Rock Climbing"
4138,Chloe Figueroa,26/06/2024,03/07/2024,Paris,Barcelona,"Zip Line Adventures, Art Exhibitions, Wine Tasting, Hiking Excursions, Cultural Festivals"
4139,Michaela Cordova,23/09/2024,06/10/2024,Dublin,Amsterdam,"Art Exhibitions, Hot Air Balloon Rides, Rock Climbing, Hiking Excursions, Sightseeing Tours"
4140,Ezekiel Tyler,16/12/2024,29/12/2024,Vienna,Munich,"Food Tours, Theme Parks, Concerts, Kayaking, Segway Tours"
4141,Nasir Owens,16/11/2024,19/11/2024,Lisbon,Prague,"Hot Air Balloon Rides, Beach Volleyball, Scavenger Hunts, Rock Climbing, Theater Performances"
4142,Parker Huff,10/06/2024,24/06/2024,Zurich,Barcelona,"Rock Climbing, Concerts, Group Cycling Tours, Snorkeling Tours, Hiking Excursions"
4143,Kailey Woodward,10/07/2024,13/07/2024,Florence,Paris,"Theater Performances, Hot Air Balloon Rides, Karaoke Nights, Segway Tours, Pub Crawls"
4144,Autumn Donaldson,04/04/2024,07/04/2024,Zurich,Rome,"Escape Rooms, Zip Line Adventures, Dancing Classes, Segway Tours, Scavenger Hunts"
4145,Virginia Humphrey,28/06/2024,07/07/2024,Brussels,Dublin,"Cooking Classes, Wine Tasting, Snorkeling Tours, Escape Rooms, Group Cycling Tours"
4146,Remington Reese,22/06/2024,06/07/2024,Rome,Budapest,"Scavenger Hunts, Wine Tasting, Pub Crawls, Zip Line Adventures, Rock Climbing"
4147,Cael Chung,26/02/2024,10/03/2024,Brussels,Milan,"Beach Volleyball, Hot Air Balloon Rides, Snorkeling Tours, Karaoke Nights, Concerts"
4148,Julian Collins,13/04/2024,19/04/2024,Amsterdam,Milan,"Group Cycling Tours, Cultural Festivals, Sightseeing Tours, Concerts, Pub Crawls"
4149,Kale Fisher,22/11/2024,29/11/2024,Paris,Brussels,"Rock Climbing, Theme Parks, Theater Performances, Football Matches, Karaoke Nights"
4150,Chasity Frost,09/09/2024,14/09/2024,Vienna,Barcelona,"Theme Parks, Snorkeling Tours, Concerts, Dancing Classes, Group Cycling Tours"
4151,Heath Santos,02/02/2024,05/02/2024,Budapest,Florence,"Cultural Festivals, Snorkeling Tours, Rock Climbing, Escape Rooms, Hot Air Balloon Rides"
4152,Peyton Simpson,16/05/2024,27/05/2024,Prague,Munich,"Concerts, Theater Performances, Scavenger Hunts, Group Cycling Tours, Rock Climbing"
4153,Quinten Stevens,28/09/2024,09/10/2024,Prague,Florence,"Cooking Classes, Football Matches, Theater Performances, Pub Crawls, River Cruises"
4154,Daniella Henry,16/01/2024,27/01/2024,Vienna,Vienna,"Art Exhibitions, Snorkeling Tours, Theater Performances, Cooking Classes, Hot Air Balloon Rides"
4155,Ashton Calhoun,08/09/2024,17/09/2024,London,Amsterdam,"Wine Tasting, Concerts, Theme Parks, Pub Crawls, Sightseeing Tours"
4156,Amber Stephens,25/11/2024,05/12/2024,Berlin,Munich,"Hiking Excursions, Art Exhibitions, Group Cycling Tours, Concerts, Pub Crawls"
